mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_device,param_gamma,param_learning_rate,param_max_depth,param_subsample,param_tree_method,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
16.28710961341858,0.44303735937358174,0.007442951202392578,0.0014333942136306038,cpu,1,0.01,7,1,hist,"{'device': 'cpu', 'gamma': 1, 'learning_rate': 0.01, 'max_depth': 7, 'subsample': 1, 'tree_method': 'hist'}",-0.5329814617276,-0.545549435726142,-0.539599686845472,-0.5612427175212563,-0.5826639828266064,-0.5524074569294154,0.017787410761669523,71
17.4552649974823,0.3181777035357992,0.007167434692382813,0.0004190488408349032,cpu,0.1,0.01,7,1,hist,"{'device': 'cpu', 'gamma': 0.1, 'learning_rate': 0.01, 'max_depth': 7, 'subsample': 1, 'tree_method': 'hist'}",-0.5343190051524664,-0.5432508789849947,-0.537442199210839,-0.5613551896161572,-0.5918351854615406,-0.5536404916851996,0.021269695671608257,72
24.28560709953308,2.087951625814331,0.009013080596923828,0.0034146029880461376,cpu,0,0.01,7,1,hist,"{'device': 'cpu', 'gamma': 0, 'learning_rate': 0.01, 'max_depth': 7, 'subsample': 1, 'tree_method': 'hist'}",-0.534615872078155,-0.5436811175206131,-0.538309814752305,-0.5619547993814854,-0.5949334198155759,-0.554699004709627,0.022202640910929022,73
17.791645526885986,0.24772278015135019,0.007548475265502929,0.0013663609275293045,cpu,0.001,0.01,7,1,hist,"{'device': 'cpu', 'gamma': 0.001, 'learning_rate': 0.01, 'max_depth': 7, 'subsample': 1, 'tree_method': 'hist'}",-0.5340404494999983,-0.5448458038603446,-0.5397657633441542,-0.5613878905321801,-0.5944344675947704,-0.5548948749662894,0.021773008733115308,74
18.13102321624756,0.2678986105413858,0.007685184478759766,0.00041105271447789576,cpu,0.01,0.01,7,1,hist,"{'device': 'cpu', 'gamma': 0.01, 'learning_rate': 0.01, 'max_depth': 7, 'subsample': 1, 'tree_method': 'hist'}",-0.5348283319359912,-0.5430268905119103,-0.5392149310254538,-0.5625368194222579,-0.5949907359018655,-0.5549195417594956,0.02216055136120789,75
1.9044209957122802,0.02445899516366991,0.004797029495239258,0.0001844944771712139,cpu,0.1,0.01,3,0.5,hist,"{'device': 'cpu', 'gamma': 0.1, 'learning_rate': 0.01, 'max_depth': 3, 'subsample': 0.5, 'tree_method': 'hist'}",-0.5516936578532075,-0.5519631049210121,-0.5433427849280803,-0.5523236830691116,-0.5806808242731248,-0.5560008110089073,0.012788311754327524,76
1.8943966388702393,0.030204445069424532,0.00494837760925293,0.00010980007800723111,cpu,1,0.01,3,0.5,hist,"{'device': 'cpu', 'gamma': 1, 'learning_rate': 0.01, 'max_depth': 3, 'subsample': 0.5, 'tree_method': 'hist'}",-0.5516936578532075,-0.5519631049210121,-0.5433427849280803,-0.5523236830691116,-0.5806808242731248,-0.5560008110089073,0.012788311754327524,76
1.9055294513702392,0.023657289474745994,0.005164051055908203,0.0007872123202381122,cpu,0.01,0.01,3,0.5,hist,"{'device': 'cpu', 'gamma': 0.01, 'learning_rate': 0.01, 'max_depth': 3, 'subsample': 0.5, 'tree_method': 'hist'}",-0.5516936578532075,-0.5519631049210121,-0.5433427849280803,-0.5523236830691116,-0.5806808242731248,-0.5560008110089073,0.012788311754327524,76
3.220221662521362,0.42955792451833386,0.009618330001831054,0.0038128583570609447,cpu,0,0.01,3,0.5,hist,"{'device': 'cpu', 'gamma': 0, 'learning_rate': 0.01, 'max_depth': 3, 'subsample': 0.5, 'tree_method': 'hist'}",-0.5516936578532075,-0.5519631049210121,-0.5433427849280803,-0.5523236830691116,-0.5806808242731248,-0.5560008110089073,0.012788311754327524,76
1.9049240112304688,0.022861847587624936,0.005048608779907227,0.0005036844828451966,cpu,0.001,0.01,3,0.5,hist,"{'device': 'cpu', 'gamma': 0.001, 'learning_rate': 0.01, 'max_depth': 3, 'subsample': 0.5, 'tree_method': 'hist'}",-0.5516936578532075,-0.5519631049210121,-0.5433427849280803,-0.5523236830691116,-0.5806808242731248,-0.5560008110089073,0.012788311754327524,76
1.9169453620910644,0.03408141499081601,0.004632902145385742,0.00021037790628809086,cpu,0.001,0.01,3,0.7,hist,"{'device': 'cpu', 'gamma': 0.001, 'learning_rate': 0.01, 'max_depth': 3, 'subsample': 0.7, 'tree_method': 'hist'}",-0.5532015156555733,-0.5549993243594971,-0.5441350230354977,-0.5554957830255567,-0.5803212206934419,-0.5576305733539133,0.012067250790429716,81
1.8600579738616942,0.013357466193332756,0.004750394821166992,8.194021672345246e-05,cpu,1,0.01,3,0.7,hist,"{'device': 'cpu', 'gamma': 1, 'learning_rate': 0.01, 'max_depth': 3, 'subsample': 0.7, 'tree_method': 'hist'}",-0.5532015156555733,-0.5549993243594971,-0.5441350230354977,-0.5554957830255567,-0.5803212206934419,-0.5576305733539133,0.012067250790429716,81
1.926112413406372,0.024091631168730795,0.005652618408203125,0.001724720221380505,cpu,0.01,0.01,3,0.7,hist,"{'device': 'cpu', 'gamma': 0.01, 'learning_rate': 0.01, 'max_depth': 3, 'subsample': 0.7, 'tree_method': 'hist'}",-0.5532015156555733,-0.5549993243594971,-0.5441350230354977,-0.5554957830255567,-0.5803212206934419,-0.5576305733539133,0.012067250790429716,81
3.8426003456115723,0.1649818084132924,0.012272214889526368,0.005416096839899621,cpu,0,0.01,3,0.7,hist,"{'device': 'cpu', 'gamma': 0, 'learning_rate': 0.01, 'max_depth': 3, 'subsample': 0.7, 'tree_method': 'hist'}",-0.5532015156555733,-0.5549993243594971,-0.5441350230354977,-0.5554957830255567,-0.5803212206934419,-0.5576305733539133,0.012067250790429716,81
1.878360652923584,0.014370161108149806,0.004777336120605468,8.409447452434736e-05,cpu,0.1,0.01,3,0.7,hist,"{'device': 'cpu', 'gamma': 0.1, 'learning_rate': 0.01, 'max_depth': 3, 'subsample': 0.7, 'tree_method': 'hist'}",-0.5532015156555733,-0.5549993243594971,-0.5441350230354977,-0.5554957830255567,-0.5803212206934419,-0.5576305733539133,0.012067250790429716,81
1.870474100112915,0.015176134786281345,0.004697036743164062,0.0001262334315047414,cpu,0.1,0.01,3,1,hist,"{'device': 'cpu', 'gamma': 0.1, 'learning_rate': 0.01, 'max_depth': 3, 'subsample': 1, 'tree_method': 'hist'}",-0.5545338411713329,-0.5593172572641903,-0.543978039405707,-0.5625559203469137,-0.5799849497844146,-0.5600740015945117,0.011772440841167854,86
1.8661230087280274,0.013922039740759921,0.004710674285888672,0.0001955362617694541,cpu,1,0.01,3,1,hist,"{'device': 'cpu', 'gamma': 1, 'learning_rate': 0.01, 'max_depth': 3, 'subsample': 1, 'tree_method': 'hist'}",-0.5545338411713329,-0.5593172572641903,-0.543978039405707,-0.5625559203469137,-0.5799849497844146,-0.5600740015945117,0.011772440841167854,86
3.6531306743621825,0.13738601930176284,0.00872197151184082,0.0033108333219643606,cpu,0,0.01,3,1,hist,"{'device': 'cpu', 'gamma': 0, 'learning_rate': 0.01, 'max_depth': 3, 'subsample': 1, 'tree_method': 'hist'}",-0.5545338411713329,-0.5593172572641903,-0.543978039405707,-0.5625559203469137,-0.5799849497844146,-0.5600740015945117,0.011772440841167854,86
2.008064794540405,0.11725760492084969,0.0048143863677978516,0.00035276701720521103,cpu,0.01,0.01,3,1,hist,"{'device': 'cpu', 'gamma': 0.01, 'learning_rate': 0.01, 'max_depth': 3, 'subsample': 1, 'tree_method': 'hist'}",-0.5545338411713329,-0.5593172572641903,-0.543978039405707,-0.5625559203469137,-0.5799849497844146,-0.5600740015945117,0.011772440841167854,86
1.877695417404175,0.014823368698299215,0.004714822769165039,0.00011814756610172404,cpu,0.001,0.01,3,1,hist,"{'device': 'cpu', 'gamma': 0.001, 'learning_rate': 0.01, 'max_depth': 3, 'subsample': 1, 'tree_method': 'hist'}",-0.5545338411713329,-0.5593172572641903,-0.543978039405707,-0.5625559203469137,-0.5799849497844146,-0.5600740015945117,0.011772440841167854,86
6.198524761199951,0.12773703523202343,0.005785417556762695,0.00044439604836169893,cpu,1,0.001,5,1,hist,"{'device': 'cpu', 'gamma': 1, 'learning_rate': 0.001, 'max_depth': 5, 'subsample': 1, 'tree_method': 'hist'}",-0.962320519589732,-0.9376097708188211,-0.9192826497755169,-0.9558427707962098,-0.9518352725678905,-0.945378196709634,0.015359488628453521,91
6.321719551086426,0.12010841182054031,0.005390977859497071,0.0001530325341757509,cpu,0.001,0.001,5,1,hist,"{'device': 'cpu', 'gamma': 0.001, 'learning_rate': 0.001, 'max_depth': 5, 'subsample': 1, 'tree_method': 'hist'}",-0.9624027724978546,-0.9379770516247619,-0.9192826497755169,-0.9558363913414482,-0.9515545367464783,-0.945410680397212,0.015317352476095473,92
6.32076678276062,0.12565171624690336,0.005644083023071289,0.00036969031423769093,cpu,0,0.001,5,1,hist,"{'device': 'cpu', 'gamma': 0, 'learning_rate': 0.001, 'max_depth': 5, 'subsample': 1, 'tree_method': 'hist'}",-0.9624027724978546,-0.9379770516247619,-0.9192826497755169,-0.9558363913414482,-0.9515545367464783,-0.945410680397212,0.015317352476095473,92
6.274001693725586,0.11330387351440016,0.006917142868041992,0.001989182250595772,cpu,0.01,0.001,5,1,hist,"{'device': 'cpu', 'gamma': 0.01, 'learning_rate': 0.001, 'max_depth': 5, 'subsample': 1, 'tree_method': 'hist'}",-0.9624027724978546,-0.9379770516247619,-0.9192826497755169,-0.9558363913414482,-0.9515545367464783,-0.945410680397212,0.015317352476095473,92
6.256963014602661,0.07088109522676939,0.005383825302124024,0.00014825239173785673,cpu,0.1,0.001,5,1,hist,"{'device': 'cpu', 'gamma': 0.1, 'learning_rate': 0.001, 'max_depth': 5, 'subsample': 1, 'tree_method': 'hist'}",-0.9624122886976042,-0.9379663330420136,-0.9192826497755169,-0.9558857835127197,-0.9516084612009136,-0.9454311032457536,0.015331569803647572,95
15.183237838745118,3.1983263260241954,0.006073427200317383,0.0015114991909715894,cpu,1,0.001,7,1,hist,"{'device': 'cpu', 'gamma': 1, 'learning_rate': 0.001, 'max_depth': 7, 'subsample': 1, 'tree_method': 'hist'}",-0.9652589749014634,-0.9355007038975928,-0.918377373693974,-0.9579311177489745,-0.9556852480988822,-0.9465506836681772,0.017197628649952827,96
15.669095706939697,0.41372262543880606,0.007841014862060547,0.001530784170024709,cpu,1,0.001,7,0.7,hist,"{'device': 'cpu', 'gamma': 1, 'learning_rate': 0.001, 'max_depth': 7, 'subsample': 0.7, 'tree_method': 'hist'}",-0.9670066748308777,-0.9358046421406336,-0.9207651218405922,-0.9558167561594113,-0.9536747763894562,-0.9466135942721943,0.016342663121523823,97
6.160213851928711,0.11881758619011559,0.005424785614013672,0.00017546845502483072,cpu,1,0.001,5,0.7,hist,"{'device': 'cpu', 'gamma': 1, 'learning_rate': 0.001, 'max_depth': 5, 'subsample': 0.7, 'tree_method': 'hist'}",-0.9669281263841396,-0.9373296409338739,-0.9210166608098465,-0.9548935876326502,-0.9531559959861018,-0.9466648023493225,0.01590863417198816,98
6.096906852722168,0.08087660062097958,0.005761432647705078,0.0005891500603113768,cpu,0.01,0.001,5,0.7,hist,"{'device': 'cpu', 'gamma': 0.01, 'learning_rate': 0.001, 'max_depth': 5, 'subsample': 0.7, 'tree_method': 'hist'}",-0.9669694742914208,-0.9373550398730243,-0.9210903661465841,-0.9549344500074528,-0.9530817313285054,-0.9466862123293975,0.015890657161404757,99
6.198330211639404,0.0966780348957588,0.006871938705444336,0.0016699788953131718,cpu,0.001,0.001,5,0.7,hist,"{'device': 'cpu', 'gamma': 0.001, 'learning_rate': 0.001, 'max_depth': 5, 'subsample': 0.7, 'tree_method': 'hist'}",-0.9669695246740128,-0.9373569732597545,-0.9210903661465841,-0.954934183738061,-0.9530817432975188,-0.9466865582231863,0.015890416301822516,100
6.386445379257202,0.08146555150010487,0.0057489871978759766,0.00047093870261688715,cpu,0,0.001,5,0.7,hist,"{'device': 'cpu', 'gamma': 0, 'learning_rate': 0.001, 'max_depth': 5, 'subsample': 0.7, 'tree_method': 'hist'}",-0.9669781331284626,-0.9373571892614285,-0.9210903661465841,-0.954934183738061,-0.9530817432975188,-0.946688323114411,0.015892588771988868,101
6.099674844741822,0.06703731157787601,0.005653476715087891,0.00034001420497942403,cpu,0.1,0.001,5,0.7,hist,"{'device': 'cpu', 'gamma': 0.1, 'learning_rate': 0.001, 'max_depth': 5, 'subsample': 0.7, 'tree_method': 'hist'}",-0.9669696761862597,-0.9373594432074881,-0.9210920872654944,-0.9549391581249368,-0.9531033839170178,-0.9466927497402393,0.015891870612820377,102
17.51253275871277,0.8266241864227306,0.007246255874633789,0.0012007627406588192,cpu,0.1,0.001,7,1,hist,"{'device': 'cpu', 'gamma': 0.1, 'learning_rate': 0.001, 'max_depth': 7, 'subsample': 1, 'tree_method': 'hist'}",-0.9659354626218676,-0.9358793145109272,-0.9189880342426286,-0.9577733243784643,-0.9563695727799992,-0.9469891417067773,0.017150769305041804,103
16.588171529769898,0.27916146770714106,0.007088136672973633,0.0006947410604929943,cpu,0.1,0.001,7,0.7,hist,"{'device': 'cpu', 'gamma': 0.1, 'learning_rate': 0.001, 'max_depth': 7, 'subsample': 0.7, 'tree_method': 'hist'}",-0.9674469379057338,-0.936219393432557,-0.9211637050484534,-0.9564890178186762,-0.9538970029453185,-0.9470432114301477,0.016367123492896686,104
19.147711086273194,1.223993346805983,0.007669973373413086,0.0012293161890914602,cpu,0.01,0.001,7,1,hist,"{'device': 'cpu', 'gamma': 0.01, 'learning_rate': 0.001, 'max_depth': 7, 'subsample': 1, 'tree_method': 'hist'}",-0.9658446001289791,-0.9359048289036047,-0.918877711373586,-0.9578834683889491,-0.9568931556402477,-0.9470807528870733,0.017235873640859087,105
17.788536977767944,0.9797168150387442,0.00870828628540039,0.0015086846945811532,cpu,0.001,0.001,7,1,hist,"{'device': 'cpu', 'gamma': 0.001, 'learning_rate': 0.001, 'max_depth': 7, 'subsample': 1, 'tree_method': 'hist'}",-0.9658446001289791,-0.9359342534397496,-0.9188758827818146,-0.9578667388907762,-0.9568884167390602,-0.947081978396076,0.017230025349357803,106
17.910625600814818,0.9677442971403667,0.008186912536621094,0.002490896370618368,cpu,0,0.001,7,1,hist,"{'device': 'cpu', 'gamma': 0, 'learning_rate': 0.001, 'max_depth': 7, 'subsample': 1, 'tree_method': 'hist'}",-0.9658446001289791,-0.9359485880111921,-0.9188758808096509,-0.9578711020855833,-0.9568876253154598,-0.947085559270173,0.01722862811828605,107
16.96936502456665,0.30878361187430264,0.007263278961181641,0.000647078470442346,cpu,0.001,0.001,7,0.7,hist,"{'device': 'cpu', 'gamma': 0.001, 'learning_rate': 0.001, 'max_depth': 7, 'subsample': 0.7, 'tree_method': 'hist'}",-0.9674509689162605,-0.9362765344249769,-0.921246218076253,-0.9565829093551642,-0.9539375629055183,-0.9470988387356346,0.016348732135719184,108
17.175157356262208,0.3962335003585545,0.007932472229003906,0.0018498415356229304,cpu,0,0.001,7,0.7,hist,"{'device': 'cpu', 'gamma': 0, 'learning_rate': 0.001, 'max_depth': 7, 'subsample': 0.7, 'tree_method': 'hist'}",-0.9674514405729816,-0.9362745565759991,-0.9212493329972306,-0.9566161698451718,-0.9539373971802576,-0.947105779434328,0.016351976424416503,109
18.047852325439454,0.606672514200222,0.008929300308227538,0.0012509159045441043,cpu,0.01,0.001,7,0.7,hist,"{'device': 'cpu', 'gamma': 0.01, 'learning_rate': 0.001, 'max_depth': 7, 'subsample': 0.7, 'tree_method': 'hist'}",-0.9674792839539971,-0.9362728197094446,-0.921244907719105,-0.9566098167334894,-0.953925248051316,-0.9471064152334705,0.01635878518635092,110
6.051415205001831,0.08884743021158986,0.005715751647949218,0.00019010371449200848,cpu,1,0.001,5,0.5,hist,"{'device': 'cpu', 'gamma': 1, 'learning_rate': 0.001, 'max_depth': 5, 'subsample': 0.5, 'tree_method': 'hist'}",-0.9679339541745947,-0.937934664249842,-0.9215328555171568,-0.9553889586606029,-0.95343213827046,-0.9472445141745313,0.0160027140947342,111
5.9335400581359865,0.05142568929432078,0.0060673713684082035,0.0007506342555718335,cpu,0.1,0.001,5,0.5,hist,"{'device': 'cpu', 'gamma': 0.1, 'learning_rate': 0.001, 'max_depth': 5, 'subsample': 0.5, 'tree_method': 'hist'}",-0.9680594622139251,-0.9380514296235672,-0.9215851880678468,-0.9554521531446296,-0.9534940221558649,-0.9473284510411668,0.016016006631975048,112
5.952276563644409,0.03545396104997154,0.006250905990600586,0.0006066226748580268,cpu,0.01,0.001,5,0.5,hist,"{'device': 'cpu', 'gamma': 0.01, 'learning_rate': 0.001, 'max_depth': 5, 'subsample': 0.5, 'tree_method': 'hist'}",-0.9681021401750796,-0.9380503521114139,-0.9216025822287249,-0.9554713589621316,-0.9535505857357669,-0.9473554038426233,0.016027899946263847,113
5.9748529434204105,0.03952323646559291,0.005983591079711914,0.000488339011866183,cpu,0.001,0.001,5,0.5,hist,"{'device': 'cpu', 'gamma': 0.001, 'learning_rate': 0.001, 'max_depth': 5, 'subsample': 0.5, 'tree_method': 'hist'}",-0.9681047857074553,-0.9380497546657731,-0.9216021287672929,-0.9554754370427231,-0.953548075050464,-0.9473560362467417,0.016029018967736824,114
6.193650341033935,0.06285074566564883,0.0060633659362792965,0.0005514146753018574,cpu,0,0.001,5,0.5,hist,"{'device': 'cpu', 'gamma': 0, 'learning_rate': 0.001, 'max_depth': 5, 'subsample': 0.5, 'tree_method': 'hist'}",-0.9681051253822806,-0.9380497546657731,-0.9216021287672929,-0.9554754370427231,-0.953548075050464,-0.9473561041817067,0.016029106906427025,115
14.001705646514893,0.25565589849105086,0.007913827896118164,0.00171917354940831,cpu,1,0.001,7,0.5,hist,"{'device': 'cpu', 'gamma': 1, 'learning_rate': 0.001, 'max_depth': 7, 'subsample': 0.5, 'tree_method': 'hist'}",-0.9681136441122027,-0.9371675273099357,-0.9216528344259101,-0.9559115187753284,-0.954316305620621,-0.9474323660487995,0.01622930117013379,116
15.509643936157227,0.21323889320437214,0.006672096252441406,0.0002424298168690733,cpu,0.1,0.001,7,0.5,hist,"{'device': 'cpu', 'gamma': 0.1, 'learning_rate': 0.001, 'max_depth': 7, 'subsample': 0.5, 'tree_method': 'hist'}",-0.9687683425835341,-0.937522939923059,-0.9224534175378738,-0.9569701114364083,-0.954819192051795,-0.9481068007065341,0.01625194120395065,117
16.239504671096803,0.36743660340161116,0.00737614631652832,0.00048819778239343037,cpu,0.01,0.001,7,0.5,hist,"{'device': 'cpu', 'gamma': 0.01, 'learning_rate': 0.001, 'max_depth': 7, 'subsample': 0.5, 'tree_method': 'hist'}",-0.968963892591165,-0.9375793859265545,-0.9225823375384545,-0.9569920817895328,-0.9549346556585351,-0.9482104707008485,0.01626565123001948,118
15.778467988967895,0.14076313759260156,0.007808208465576172,0.0009319025739899103,cpu,0.001,0.001,7,0.5,hist,"{'device': 'cpu', 'gamma': 0.001, 'learning_rate': 0.001, 'max_depth': 7, 'subsample': 0.5, 'tree_method': 'hist'}",-0.9689616258214341,-0.9376015561986003,-0.9225905897004242,-0.95700408574567,-0.9549416487243975,-0.9482199012381052,0.016261450038029045,119
16.736405324935912,0.31033369976373926,0.007727718353271485,0.0008599129141681393,cpu,0,0.001,7,0.5,hist,"{'device': 'cpu', 'gamma': 0, 'learning_rate': 0.001, 'max_depth': 7, 'subsample': 0.5, 'tree_method': 'hist'}",-0.968963522503089,-0.9376027302210544,-0.9226034888612947,-0.9570834420830308,-0.9549425644306669,-0.9482391496198271,0.016266391307591825,120
1.9076223850250245,0.018558301775963532,0.004725503921508789,0.00017328667780279667,cpu,0.1,0.001,3,1,hist,"{'device': 'cpu', 'gamma': 0.1, 'learning_rate': 0.001, 'max_depth': 3, 'subsample': 1, 'tree_method': 'hist'}",-0.9705259520563522,-0.9418191323464665,-0.9237315065278371,-0.9601885993879676,-0.9561423229576301,-0.9504815026552507,0.016239775352206207,121
1.9734310626983642,0.06506012922712266,0.004615306854248047,0.0001391569818743246,cpu,0.01,0.001,3,1,hist,"{'device': 'cpu', 'gamma': 0.01, 'learning_rate': 0.001, 'max_depth': 3, 'subsample': 1, 'tree_method': 'hist'}",-0.9705259520563522,-0.9418191323464665,-0.9237315065278371,-0.9601885993879676,-0.9561423229576301,-0.9504815026552507,0.016239775352206207,121
2.0569674968719482,0.09517600198520318,0.004784107208251953,0.000257635297498087,cpu,0,0.001,3,1,hist,"{'device': 'cpu', 'gamma': 0, 'learning_rate': 0.001, 'max_depth': 3, 'subsample': 1, 'tree_method': 'hist'}",-0.9705259520563522,-0.9418191323464665,-0.9237315065278371,-0.9601885993879676,-0.9561423229576301,-0.9504815026552507,0.016239775352206207,121
1.9528297424316405,0.05241284787787227,0.004814434051513672,0.0002585910990107483,cpu,1,0.001,3,1,hist,"{'device': 'cpu', 'gamma': 1, 'learning_rate': 0.001, 'max_depth': 3, 'subsample': 1, 'tree_method': 'hist'}",-0.9705259520563522,-0.9418191323464665,-0.9237315065278371,-0.9601885993879676,-0.9561423229576301,-0.9504815026552507,0.016239775352206207,121
1.9806538105010987,0.03107636460384205,0.004813432693481445,0.0003348024084008072,cpu,0.001,0.001,3,1,hist,"{'device': 'cpu', 'gamma': 0.001, 'learning_rate': 0.001, 'max_depth': 3, 'subsample': 1, 'tree_method': 'hist'}",-0.9705259520563522,-0.9418191323464665,-0.9237315065278371,-0.9601885993879676,-0.9561423229576301,-0.9504815026552507,0.016239775352206207,121
2.093255376815796,0.1267094626573716,0.004880046844482422,0.00048297918932221033,cpu,1,0.001,3,0.7,hist,"{'device': 'cpu', 'gamma': 1, 'learning_rate': 0.001, 'max_depth': 3, 'subsample': 0.7, 'tree_method': 'hist'}",-0.9725861557997937,-0.9421960442453573,-0.9258568919896286,-0.9587037864126039,-0.9563839847928319,-0.9511453726480429,0.015898915628874473,126
2.1677807331085206,0.0799591013547979,0.005321311950683594,0.0011614786677091528,cpu,0,0.001,3,0.7,hist,"{'device': 'cpu', 'gamma': 0, 'learning_rate': 0.001, 'max_depth': 3, 'subsample': 0.7, 'tree_method': 'hist'}",-0.9725861557997937,-0.9421960442453573,-0.9258568919896286,-0.9587037864126039,-0.9563839847928319,-0.9511453726480429,0.015898915628874473,126
1.9593393325805664,0.029866582271358307,0.004782199859619141,0.000424234626120762,cpu,0.001,0.001,3,0.7,hist,"{'device': 'cpu', 'gamma': 0.001, 'learning_rate': 0.001, 'max_depth': 3, 'subsample': 0.7, 'tree_method': 'hist'}",-0.9725861557997937,-0.9421960442453573,-0.9258568919896286,-0.9587037864126039,-0.9563839847928319,-0.9511453726480429,0.015898915628874473,126
1.9420953750610352,0.024735286004168352,0.004598379135131836,0.0002677324934554193,cpu,0.01,0.001,3,0.7,hist,"{'device': 'cpu', 'gamma': 0.01, 'learning_rate': 0.001, 'max_depth': 3, 'subsample': 0.7, 'tree_method': 'hist'}",-0.9725861557997937,-0.9421960442453573,-0.9258568919896286,-0.9587037864126039,-0.9563839847928319,-0.9511453726480429,0.015898915628874473,126
1.9667763710021973,0.03923331399751502,0.00467076301574707,0.00013016856172561443,cpu,0.1,0.001,3,0.7,hist,"{'device': 'cpu', 'gamma': 0.1, 'learning_rate': 0.001, 'max_depth': 3, 'subsample': 0.7, 'tree_method': 'hist'}",-0.9725861557997937,-0.9421960442453573,-0.9258568919896286,-0.9587037864126039,-0.9563839847928319,-0.9511453726480429,0.015898915628874473,126
1.9404824256896973,0.01427994399773872,0.005183601379394531,0.000623065720608263,cpu,0.001,0.001,3,0.5,hist,"{'device': 'cpu', 'gamma': 0.001, 'learning_rate': 0.001, 'max_depth': 3, 'subsample': 0.5, 'tree_method': 'hist'}",-0.972728146759603,-0.9422404149782573,-0.9260979441438703,-0.9586535627208129,-0.9567455297988586,-0.9512931196802803,0.015875223566790744,131
1.9907690048217774,0.047409561611299174,0.005070686340332031,0.0004983042529004657,cpu,0.1,0.001,3,0.5,hist,"{'device': 'cpu', 'gamma': 0.1, 'learning_rate': 0.001, 'max_depth': 3, 'subsample': 0.5, 'tree_method': 'hist'}",-0.972728146759603,-0.9422404149782573,-0.9260979441438703,-0.9586535627208129,-0.9567455297988586,-0.9512931196802803,0.015875223566790744,131
3.2676127433776854,0.6129097876853021,0.011528587341308594,0.008840007612409136,cpu,0,0.001,3,0.5,hist,"{'device': 'cpu', 'gamma': 0, 'learning_rate': 0.001, 'max_depth': 3, 'subsample': 0.5, 'tree_method': 'hist'}",-0.972728146759603,-0.9422404149782573,-0.9260979441438703,-0.9586535627208129,-0.9567455297988586,-0.9512931196802803,0.015875223566790744,131
2.0280531883239745,0.07068518126221823,0.0056285858154296875,0.0011157123723634767,cpu,1,0.001,3,0.5,hist,"{'device': 'cpu', 'gamma': 1, 'learning_rate': 0.001, 'max_depth': 3, 'subsample': 0.5, 'tree_method': 'hist'}",-0.972728146759603,-0.9422404149782573,-0.9260979441438703,-0.9586535627208129,-0.9567455297988586,-0.9512931196802803,0.015875223566790744,131
2.033908557891846,0.14345497670503796,0.004956388473510742,0.00028221475782649945,cpu,0.01,0.001,3,0.5,hist,"{'device': 'cpu', 'gamma': 0.01, 'learning_rate': 0.001, 'max_depth': 3, 'subsample': 0.5, 'tree_method': 'hist'}",-0.972728146759603,-0.9422404149782573,-0.9260979441438703,-0.9586535627208129,-0.9567455297988586,-0.9512931196802803,0.015875223566790744,131
